DateTime,gradient
1/29/2016 21:15,-0.005473762
1/29/2016 21:30,-0.005480206
1/29/2016 21:45,-0.005582585
1/29/2016 22:00,-0.005531395
1/29/2016 22:15,-0.005480206
1/29/2016 22:30,-0.00544264
1/29/2016 22:45,-0.005531395
1/29/2016 23:00,-0.00544264
1/29/2016 23:15,-0.005524964
1/29/2016 23:30,-0.005480206
1/29/2016 23:45,-0.005486884
1/30/2016 0:00,-0.005449804
1/30/2016 0:15,-0.005627369
1/30/2016 0:30,-0.005531395
1/30/2016 0:45,-0.005518766
1/30/2016 1:00,-0.00544264
1/30/2016 1:15,-0.005486884
1/30/2016 1:30,-0.005538059
1/30/2016 1:45,-0.005524964
1/30/2016 2:00,-0.005486884
1/30/2016 2:15,-0.005524964
1/30/2016 2:30,-0.005582585
1/30/2016 2:45,-0.00544264
1/30/2016 3:00,-0.00543571
1/30/2016 3:15,-0.005582585
1/30/2016 3:30,-0.005569978
1/30/2016 3:45,-0.005531395
1/30/2016 4:00,-0.005480206
1/30/2016 4:15,-0.005480206
1/30/2016 4:30,-0.005627369
1/30/2016 4:45,-0.005538059
1/30/2016 5:00,-0.005621191
1/30/2016 5:15,-0.00543571
1/30/2016 5:30,-0.005531395
1/30/2016 5:45,-0.005480206
1/30/2016 6:00,-0.005340331
1/30/2016 6:15,-0.005398669
1/30/2016 6:30,-0.00544264
1/30/2016 6:45,-0.005449804
1/30/2016 7:00,-0.00544264
1/30/2016 7:15,-0.005429017
1/30/2016 7:30,-0.00543571
1/30/2016 7:45,-0.005340331
1/30/2016 8:00,-0.005340331
1/30/2016 8:15,-0.00544264
1/30/2016 8:30,-0.005538059
1/30/2016 8:45,-0.00543571
1/30/2016 9:00,-0.005347535
1/30/2016 9:15,-0.005377829
1/30/2016 9:30,-0.00543571
1/30/2016 9:45,-0.005538059
1/30/2016 10:00,-0.005429017
1/30/2016 10:15,-0.005633776
1/30/2016 10:30,-0.005486884
1/30/2016 10:45,-0.005538059
1/30/2016 11:00,-0.005493796
1/30/2016 11:15,-0.005582585
1/30/2016 11:30,-0.005552081
1/30/2016 11:45,-0.005552081
1/30/2016 12:00,-0.005493796
1/30/2016 12:15,-0.005486884
1/30/2016 12:30,-0.005589235
1/30/2016 12:45,-0.005538059
1/30/2016 13:00,-0.00543571
1/30/2016 13:15,-0.005486884
1/30/2016 13:30,-0.005589235
1/30/2016 13:45,-0.005640411
1/30/2016 14:00,-0.00544264
1/30/2016 14:15,-0.00544264
1/30/2016 14:30,-0.005531395
1/30/2016 14:45,-0.00543571
1/30/2016 15:00,-0.005473762
1/30/2016 15:15,-0.005493796
1/30/2016 15:30,-0.005486884
1/30/2016 15:45,-0.005429017
1/30/2016 16:00,-0.005480206
1/30/2016 16:15,-0.005552081
1/30/2016 16:30,-0.005544954
1/30/2016 16:45,-0.005486884
1/30/2016 17:00,-0.005422561
1/30/2016 17:15,-0.00543571
1/30/2016 17:30,-0.005486884
1/30/2016 17:45,-0.005518766
1/30/2016 18:00,-0.005377829
1/30/2016 18:15,-0.005398669
1/30/2016 18:30,-0.00544264
1/30/2016 18:45,-0.005377829
1/30/2016 19:00,-0.005422561
1/30/2016 19:15,-0.005467554
1/30/2016 19:30,-0.005480206
1/30/2016 19:45,-0.005473762
1/30/2016 20:00,-0.005467554
1/30/2016 20:15,-0.005473762
1/30/2016 20:30,-0.005467554
1/30/2016 20:45,-0.005480206
1/30/2016 21:00,-0.005429017
1/30/2016 21:15,-0.005486884
1/30/2016 21:30,-0.005552081
1/30/2016 21:45,-0.005531395
1/30/2016 22:00,-0.005480206
1/30/2016 22:15,-0.005486884
1/30/2016 22:30,-0.00544264
1/30/2016 22:45,-0.005480206
1/30/2016 23:00,-0.005582585
1/30/2016 23:15,-0.005524964
1/30/2016 23:30,-0.005518766
1/30/2016 23:45,-0.005518766
1/31/2016 0:00,-0.005473762
1/31/2016 0:15,-0.005493796
1/31/2016 0:30,-0.005531395
1/31/2016 0:45,-0.005544954
1/31/2016 1:00,-0.005627369
1/31/2016 1:15,-0.005582585
1/31/2016 1:30,-0.005576166
1/31/2016 1:45,-0.005576166
1/31/2016 2:00,-0.005582585
1/31/2016 2:15,-0.005596114
1/31/2016 2:30,-0.005559437
1/31/2016 2:45,-0.005678573
1/31/2016 3:00,-0.005589235
1/31/2016 3:15,-0.005582585
1/31/2016 3:30,-0.005596114
1/31/2016 3:45,-0.005589235
1/31/2016 4:00,-0.005633776
1/31/2016 4:15,-0.005596114
1/31/2016 4:30,-0.005640411
1/31/2016 4:45,-0.005589235
1/31/2016 5:00,-0.005654364
1/31/2016 5:15,-0.005603221
1/31/2016 5:30,-0.005684968
1/31/2016 5:45,-0.005647274
1/31/2016 6:00,-0.005500942
1/31/2016 6:15,-0.005589235
1/31/2016 6:30,-0.005589235
1/31/2016 6:45,-0.005596114
1/31/2016 7:00,-0.005640411
1/31/2016 7:15,-0.005633776
1/31/2016 7:30,-0.005559437
1/31/2016 7:45,-0.005684968
1/31/2016 8:00,-0.005544954
1/31/2016 8:15,-0.005582585
1/31/2016 8:30,-0.005589235
1/31/2016 8:45,-0.005538059
1/31/2016 9:00,-0.005596114
1/31/2016 9:15,-0.005633776
1/31/2016 9:30,-0.005544954
1/31/2016 9:45,-0.005596114
1/31/2016 10:00,-0.005544954
1/31/2016 10:15,-0.005493796
1/31/2016 10:30,-0.005429017
1/31/2016 10:45,-0.005538059
1/31/2016 11:00,-0.005589235
1/31/2016 11:15,-0.005544954
1/31/2016 11:30,-0.005500942
1/31/2016 11:45,-0.005493796
1/31/2016 12:00,-0.005406089
1/31/2016 12:15,-0.00543571
1/31/2016 12:30,-0.005398669
1/31/2016 12:45,-0.005493796
1/31/2016 13:00,-0.005524964
1/31/2016 13:15,-0.005493796
1/31/2016 13:30,-0.005493796
1/31/2016 13:45,-0.005538059
1/31/2016 14:00,-0.005473762
1/31/2016 14:15,-0.005538059
1/31/2016 14:30,-0.00544264
1/31/2016 14:45,-0.00544264
1/31/2016 15:00,-0.00544264
1/31/2016 15:15,-0.005500942
1/31/2016 15:30,-0.005384538
1/31/2016 15:45,-0.00543571
1/31/2016 16:00,-0.005493796
1/31/2016 16:15,-0.00543571
1/31/2016 16:30,-0.00543571
1/31/2016 16:45,-0.005493796
1/31/2016 17:00,-0.005493796
1/31/2016 17:15,-0.005384538
1/31/2016 17:30,-0.005480206
1/31/2016 17:45,-0.005486884
1/31/2016 18:00,-0.00544264
1/31/2016 18:15,-0.005531395
1/31/2016 18:30,-0.00543571
1/31/2016 18:45,-0.00544264
1/31/2016 19:00,-0.005384538
1/31/2016 19:15,-0.005480206
1/31/2016 19:30,-0.005480206
1/31/2016 19:45,-0.005531395
1/31/2016 20:00,-0.005576166
1/31/2016 20:15,-0.005531395
1/31/2016 20:30,-0.005524964
1/31/2016 20:45,-0.005576166
1/31/2016 21:00,-0.005422561
1/31/2016 21:15,-0.005486884
1/31/2016 21:30,-0.005524964
1/31/2016 21:45,-0.005473762
1/31/2016 22:00,-0.005564023
1/31/2016 22:15,-0.005512802
1/31/2016 22:30,-0.005473762
1/31/2016 22:45,-0.005467554
1/31/2016 23:00,-0.005467554
1/31/2016 23:15,-0.005531395
1/31/2016 23:30,-0.005422561
1/31/2016 23:45,-0.005524964
2/1/2016 0:00,-0.005467554
2/1/2016 0:15,-0.005609526
2/1/2016 0:30,-0.005666464
2/1/2016 0:45,-0.0055583
2/1/2016 1:00,-0.005473762
2/1/2016 1:15,-0.005576166
2/1/2016 1:30,-0.005609526
2/1/2016 1:45,-0.005416342
2/1/2016 2:00,-0.005507073
2/1/2016 2:15,-0.005524964
2/1/2016 2:30,-0.0055583
2/1/2016 2:45,-0.005564023
2/1/2016 3:00,-0.005564023
2/1/2016 3:15,-0.005569978
2/1/2016 3:30,-0.005422561
2/1/2016 3:45,-0.005480206
2/1/2016 4:00,-0.005507073
2/1/2016 4:15,-0.005467554
2/1/2016 4:30,-0.005507073
2/1/2016 4:45,-0.005461582
2/1/2016 5:00,-0.00545035
2/1/2016 5:15,-0.00545035
2/1/2016 5:30,-0.005416342
2/1/2016 5:45,-0.005455847
2/1/2016 6:00,-0.005461582
2/1/2016 6:15,-0.005455847
2/1/2016 6:30,-0.005518766
2/1/2016 6:45,-0.005455847
2/1/2016 7:00,-0.005455847
2/1/2016 7:15,-0.00560404
2/1/2016 7:30,-0.005512802
2/1/2016 7:45,-0.00555281
2/1/2016 8:00,-0.00555281
2/1/2016 8:15,-0.005512802
2/1/2016 8:30,-0.005507073
2/1/2016 8:45,-0.005467554
2/1/2016 9:00,-0.00555281
2/1/2016 9:15,-0.00550158
2/1/2016 9:30,-0.005410361
2/1/2016 9:45,-0.0055583
2/1/2016 10:00,-0.0055583
2/1/2016 10:15,-0.00555281
2/1/2016 10:30,-0.0055583
2/1/2016 10:45,-0.005547555
2/1/2016 11:00,-0.005598787
2/1/2016 11:15,-0.00550158
2/1/2016 11:30,-0.00540462
2/1/2016 11:45,-0.00555281
2/1/2016 12:00,-0.0055583
2/1/2016 12:15,-0.005512802
2/1/2016 12:30,-0.00555281
2/1/2016 12:45,-0.005547555
2/1/2016 13:00,-0.005461582
2/1/2016 13:15,-0.005598787
2/1/2016 13:30,-0.005547555
2/1/2016 13:45,-0.00550158
2/1/2016 14:00,-0.005461582
2/1/2016 14:15,-0.005416342
2/1/2016 14:30,-0.00545035
2/1/2016 14:45,-0.005455847
2/1/2016 15:00,-0.005547555
2/1/2016 15:15,-0.00545035
2/1/2016 15:30,-0.00555281
2/1/2016 15:45,-0.00555281
2/1/2016 16:00,-0.005598787
2/1/2016 16:15,-0.005547555
2/1/2016 16:30,-0.005445091
2/1/2016 16:45,-0.005445091
2/1/2016 17:00,-0.00550158
2/1/2016 17:15,-0.005507073
2/1/2016 17:30,-0.00550158
2/1/2016 17:45,-0.00555281
2/1/2016 18:00,-0.00550158
2/1/2016 18:15,-0.0055583
2/1/2016 18:30,-0.005455847
2/1/2016 18:45,-0.0055583
2/1/2016 19:00,-0.005416342
2/1/2016 19:15,-0.005455847
2/1/2016 19:30,-0.005507073
2/1/2016 19:45,-0.005598787
2/1/2016 20:00,-0.005569978
2/1/2016 20:15,-0.005547555
2/1/2016 20:30,-0.005353394
2/1/2016 20:45,-0.00550158
2/1/2016 21:00,-0.005496323
2/1/2016 21:15,-0.005547555
2/1/2016 21:30,-0.005496323
2/1/2016 21:45,-0.005467554
2/1/2016 22:00,-0.005507073
2/1/2016 22:15,-0.005593765
2/1/2016 22:30,-0.005507073
2/1/2016 22:45,-0.005507073
2/1/2016 23:00,-0.005507073
2/1/2016 23:15,-0.005507073
2/1/2016 23:30,-0.005410361
2/1/2016 23:45,-0.005410361
2/2/2016 0:00,-0.00550158
2/2/2016 0:15,-0.005455847
2/2/2016 0:30,-0.005461582
2/2/2016 0:45,-0.0055583
2/2/2016 1:00,-0.005650018
2/2/2016 1:15,-0.005598787
2/2/2016 1:30,-0.00555281
2/2/2016 1:45,-0.005542534
2/2/2016 2:00,-0.005491303
2/2/2016 2:15,-0.005445091
2/2/2016 2:30,-0.005445091
2/2/2016 2:45,-0.005507073
2/2/2016 3:00,-0.00550158
2/2/2016 3:15,-0.005496323
2/2/2016 3:30,-0.005547555
2/2/2016 3:45,-0.005496323
2/2/2016 4:00,-0.005547555
2/2/2016 4:15,-0.005640206
2/2/2016 4:30,-0.005588978
2/2/2016 4:45,-0.005496323
2/2/2016 5:00,-0.005547555
2/2/2016 5:15,-0.00555281
2/2/2016 5:30,-0.005496323
2/2/2016 5:45,-0.00545035
2/2/2016 6:00,-0.005537749
2/2/2016 6:15,-0.005547555
2/2/2016 6:30,-0.00550158
2/2/2016 6:45,-0.0055332
2/2/2016 7:00,-0.005584424
2/2/2016 7:15,-0.0055332
2/2/2016 7:30,-0.005445091
2/2/2016 7:45,-0.005486521
2/2/2016 8:00,-0.00545035
2/2/2016 8:15,-0.005537749
2/2/2016 8:30,-0.005547555
2/2/2016 8:45,-0.005542534
2/2/2016 9:00,-0.005547555
2/2/2016 9:15,-0.00550158
2/2/2016 9:30,-0.005547555
2/2/2016 9:45,-0.005542534
2/2/2016 10:00,-0.005547555
2/2/2016 10:15,-0.005547555
2/2/2016 10:30,-0.005542534
2/2/2016 10:45,-0.005542534
2/2/2016 11:00,-0.005486521
2/2/2016 11:15,-0.005496323
2/2/2016 11:30,-0.005496323
2/2/2016 11:45,-0.005542534
2/2/2016 12:00,-0.005547555
2/2/2016 12:15,-0.005496323
2/2/2016 12:30,-0.005496323
2/2/2016 12:45,-0.005491303
2/2/2016 13:00,-0.00539386
2/2/2016 13:15,-0.005445091
2/2/2016 13:30,-0.00555281
2/2/2016 13:45,-0.005496323
2/2/2016 14:00,-0.005547555
2/2/2016 14:15,-0.00550158
2/2/2016 14:30,-0.00555281
2/2/2016 14:45,-0.0055583
2/2/2016 15:00,-0.00555281
2/2/2016 15:15,-0.0055583
2/2/2016 15:30,-0.00545035
2/2/2016 15:45,-0.00550158
2/2/2016 16:00,-0.005496323
2/2/2016 16:15,-0.005496323
2/2/2016 16:30,-0.00555281
2/2/2016 16:45,-0.00550158
2/2/2016 17:00,-0.005598787
2/2/2016 17:15,-0.005496323
2/2/2016 17:30,-0.00550158
2/2/2016 17:45,-0.005507073
2/2/2016 18:00,-0.00550158
2/2/2016 18:15,-0.005542534
2/2/2016 18:30,-0.005507073
2/2/2016 18:45,-0.005609526
2/2/2016 19:00,-0.00560404
2/2/2016 19:15,-0.005507073
2/2/2016 19:30,-0.005547555
2/2/2016 19:45,-0.00555281
2/2/2016 20:00,-0.0055583
2/2/2016 20:15,-0.00555281
2/2/2016 20:30,-0.00545035
2/2/2016 20:45,-0.005455847
2/2/2016 21:00,-0.005518766
2/2/2016 21:15,-0.005461582
2/2/2016 21:30,-0.005496323
2/2/2016 21:45,-0.00560404
2/2/2016 22:00,-0.005547555
2/2/2016 22:15,-0.00560404
2/2/2016 22:30,-0.005650018
2/2/2016 22:45,-0.00560404
2/2/2016 23:00,-0.005696228
2/2/2016 23:15,-0.005655271
2/2/2016 23:30,-0.00555281
2/2/2016 23:45,-0.00560404
2/3/2016 0:00,-0.005752482
2/3/2016 0:15,-0.005609526
2/3/2016 0:30,-0.00560404
2/3/2016 0:45,-0.0055583
2/3/2016 1:00,-0.0055583
2/3/2016 1:15,-0.0055583
2/3/2016 1:30,-0.005512802
2/3/2016 1:45,-0.005455847
2/3/2016 2:00,-0.005615243
2/3/2016 2:15,-0.0055583
2/3/2016 2:30,-0.005569978
2/3/2016 2:45,-0.005615243
2/3/2016 3:00,-0.005569978
2/3/2016 3:15,-0.005569978
2/3/2016 3:30,-0.005672405
2/3/2016 3:45,-0.005615243
2/3/2016 4:00,-0.005615243
2/3/2016 4:15,-0.005569978
2/3/2016 4:30,-0.005569978
2/3/2016 4:45,-0.005518766
2/3/2016 5:00,-0.005621191
2/3/2016 5:15,-0.005666464
2/3/2016 5:30,-0.005621191
2/3/2016 5:45,-0.005621191
2/3/2016 6:00,-0.005627369
2/3/2016 6:15,-0.005531395
2/3/2016 6:30,-0.005717686
2/3/2016 6:45,-0.005627369
2/3/2016 7:00,-0.005621191
2/3/2016 7:15,-0.005678573
2/3/2016 7:30,-0.005589235
2/3/2016 7:45,-0.005544954
2/3/2016 8:00,-0.005576166
2/3/2016 8:15,-0.005627369
2/3/2016 8:30,-0.005621191
2/3/2016 8:45,-0.005672405
2/3/2016 9:00,-0.005589235
2/3/2016 9:15,-0.005582585
2/3/2016 9:30,-0.005621191
2/3/2016 9:45,-0.005672405
2/3/2016 10:00,-0.005627369
2/3/2016 10:15,-0.005729776
2/3/2016 10:30,-0.005627369
2/3/2016 10:45,-0.005678573
2/3/2016 11:00,-0.005672405
2/3/2016 11:15,-0.005633776
2/3/2016 11:30,-0.005640411
2/3/2016 11:45,-0.005582585
2/3/2016 12:00,-0.005627369
2/3/2016 12:15,-0.005678573
2/3/2016 12:30,-0.005627369
2/3/2016 12:45,-0.005723618
2/3/2016 13:00,-0.005723618
2/3/2016 13:15,-0.005678573
2/3/2016 13:30,-0.005678573
2/3/2016 13:45,-0.005589235
2/3/2016 14:00,-0.005633776
2/3/2016 14:15,-0.005640411
2/3/2016 14:30,-0.005621191
2/3/2016 14:45,-0.005627369
2/3/2016 15:00,-0.005684968
2/3/2016 15:15,-0.005582585
2/3/2016 15:30,-0.005672405
2/3/2016 15:45,-0.005582585
2/3/2016 16:00,-0.005582585
2/3/2016 16:15,-0.005640411
2/3/2016 16:30,-0.005582585
2/3/2016 16:45,-0.005538059
2/3/2016 17:00,-0.005486884
2/3/2016 17:15,-0.005538059
2/3/2016 17:30,-0.005627369
2/3/2016 17:45,-0.005531395
2/3/2016 18:00,-0.005633776
2/3/2016 18:15,-0.005544954
2/3/2016 18:30,-0.005678573
2/3/2016 18:45,-0.005627369
2/3/2016 19:00,-0.005582585
2/3/2016 19:15,-0.005531395
2/3/2016 19:30,-0.005582585
2/3/2016 19:45,-0.005627369
2/3/2016 20:00,-0.005552081
2/3/2016 20:15,-0.005589235
2/3/2016 20:30,-0.005596114
2/3/2016 20:45,-0.005589235
2/3/2016 21:00,-0.005640411
2/3/2016 21:15,-0.005684968
2/3/2016 21:30,-0.005684968
2/3/2016 21:45,-0.005698436
2/3/2016 22:00,-0.005691589
2/3/2016 22:15,-0.005640411
2/3/2016 22:30,-0.005633776
2/3/2016 22:45,-0.005552081
2/3/2016 23:00,-0.005544954
2/3/2016 23:15,-0.005582585
2/3/2016 23:30,-0.005640411
2/3/2016 23:45,-0.005596114
2/4/2016 0:00,-0.005544954
2/4/2016 0:15,-0.005596114
2/4/2016 0:30,-0.005647274
2/4/2016 0:45,-0.005742768
2/4/2016 1:00,-0.005640411
2/4/2016 1:15,-0.005552081
2/4/2016 1:30,-0.005654364
2/4/2016 1:45,-0.005698436
2/4/2016 2:00,-0.005742768
2/4/2016 2:15,-0.00573616
2/4/2016 2:30,-0.005691589
2/4/2016 2:45,-0.005793947
2/4/2016 3:00,-0.005640411
2/4/2016 3:15,-0.005698436
2/4/2016 3:30,-0.005749599
2/4/2016 3:45,-0.00573616
2/4/2016 4:00,-0.005691589
2/4/2016 4:15,-0.005661679
2/4/2016 4:30,-0.005712804
2/4/2016 4:45,-0.005647274
2/4/2016 5:00,-0.00573616
2/4/2016 5:15,-0.005647274
2/4/2016 5:30,-0.005742768
2/4/2016 5:45,-0.005654364
2/4/2016 6:00,-0.005749599
2/4/2016 6:15,-0.005610557
2/4/2016 6:30,-0.005749599
2/4/2016 6:45,-0.00561812
2/4/2016 7:00,-0.005691589
2/4/2016 7:15,-0.005610557
2/4/2016 7:30,-0.005705508
2/4/2016 7:45,-0.005661679
2/4/2016 8:00,-0.005712804
2/4/2016 8:15,-0.005698436
2/4/2016 8:30,-0.005647274
2/4/2016 8:45,-0.005698436
2/4/2016 9:00,-0.005749599
2/4/2016 9:15,-0.00576393
2/4/2016 9:30,-0.005712804
2/4/2016 9:45,-0.005705508
2/4/2016 10:00,-0.005603221
2/4/2016 10:15,-0.005647274
2/4/2016 10:30,-0.005793947
2/4/2016 10:45,-0.005705508
2/4/2016 11:00,-0.005705508
2/4/2016 11:15,-0.005603221
2/4/2016 11:30,-0.005756653
2/4/2016 11:45,-0.005800764
2/4/2016 12:00,-0.005654364
2/4/2016 12:15,-0.005661679
2/4/2016 12:30,-0.005610557
2/4/2016 12:45,-0.00566922
2/4/2016 13:00,-0.005698436
2/4/2016 13:15,-0.005793947
2/4/2016 13:30,-0.005603221
2/4/2016 13:45,-0.005654364
2/4/2016 14:00,-0.005603221
2/4/2016 14:15,-0.005603221
2/4/2016 14:30,-0.005603221
2/4/2016 14:45,-0.005559437
2/4/2016 15:00,-0.005603221
2/4/2016 15:15,-0.005596114
2/4/2016 15:30,-0.005552081
2/4/2016 15:45,-0.005559437
2/4/2016 16:00,-0.005559437
2/4/2016 16:15,-0.005457203
2/4/2016 16:30,-0.005559437
2/4/2016 16:45,-0.005515927
2/4/2016 17:00,-0.005552081
2/4/2016 17:15,-0.005544954
2/4/2016 17:30,-0.005500942
2/4/2016 17:45,-0.005500942
2/4/2016 18:00,-0.00544264
2/4/2016 18:15,-0.005486884
2/4/2016 18:30,-0.005538059
2/4/2016 18:45,-0.005449804
2/4/2016 19:00,-0.005493796
2/4/2016 19:15,-0.005493796
2/4/2016 19:30,-0.005493796
2/4/2016 19:45,-0.005582585
2/4/2016 20:00,-0.005596114
2/4/2016 20:15,-0.005552081
2/4/2016 20:30,-0.005552081
2/4/2016 20:45,-0.005589235
2/4/2016 21:00,-0.005544954
2/4/2016 21:15,-0.005596114
2/4/2016 21:30,-0.005544954
2/4/2016 21:45,-0.005559437
2/4/2016 22:00,-0.005603221
2/4/2016 22:15,-0.005603221
2/4/2016 22:30,-0.005523766
2/4/2016 22:45,-0.005654364
2/4/2016 23:00,-0.005647274
2/4/2016 23:15,-0.005610557
2/4/2016 23:30,-0.005698436
2/4/2016 23:45,-0.005567022
2/5/2016 0:00,-0.005610557
2/5/2016 0:15,-0.005661679
2/5/2016 0:30,-0.005596114
2/5/2016 0:45,-0.005647274
2/5/2016 1:00,-0.005654364
2/5/2016 1:15,-0.005705508
2/5/2016 1:30,-0.005705508
2/5/2016 1:45,-0.00566922
2/5/2016 2:00,-0.005603221
2/5/2016 2:15,-0.005654364
2/5/2016 2:30,-0.005705508
2/5/2016 2:45,-0.005705508
2/5/2016 3:00,-0.005712804
2/5/2016 3:15,-0.005698436
2/5/2016 3:30,-0.005705508
2/5/2016 3:45,-0.005749599
2/5/2016 4:00,-0.005705508
2/5/2016 4:15,-0.005654364
2/5/2016 4:30,-0.005756653
2/5/2016 4:45,-0.005720322
2/5/2016 5:00,-0.005661679
2/5/2016 5:15,-0.005705508
2/5/2016 5:30,-0.005858949
2/5/2016 5:45,-0.005756653
2/5/2016 6:00,-0.005705508
2/5/2016 6:15,-0.005661679
2/5/2016 6:30,-0.005712804
2/5/2016 6:45,-0.005720322
2/5/2016 7:00,-0.005582877
2/5/2016 7:15,-0.005720322
2/5/2016 7:30,-0.00566922
2/5/2016 7:45,-0.005771427
2/5/2016 8:00,-0.005771427
2/5/2016 8:15,-0.005830229
2/5/2016 8:30,-0.005822534
2/5/2016 8:45,-0.005712804
2/5/2016 9:00,-0.005779145
2/5/2016 9:15,-0.005693183
2/5/2016 9:30,-0.005779145
2/5/2016 9:45,-0.005787082
2/5/2016 10:00,-0.005728063
2/5/2016 10:15,-0.005728063
2/5/2016 10:30,-0.005779145
2/5/2016 10:45,-0.005728063
2/5/2016 11:00,-0.005728063
2/5/2016 11:15,-0.005771427
2/5/2016 11:30,-0.005676985
2/5/2016 11:45,-0.005830229
2/5/2016 12:00,-0.005771427
2/5/2016 12:15,-0.005720322
2/5/2016 12:30,-0.00561812
2/5/2016 12:45,-0.00566922
2/5/2016 13:00,-0.005654364
2/5/2016 13:15,-0.005756653
2/5/2016 13:30,-0.00566922
2/5/2016 13:45,-0.005676985
2/5/2016 14:00,-0.00561812
2/5/2016 14:15,-0.00566922
2/5/2016 14:30,-0.005625909
2/5/2016 14:45,-0.00566922
2/5/2016 15:00,-0.005633923
2/5/2016 15:15,-0.005633923
2/5/2016 15:30,-0.005559437
2/5/2016 15:45,-0.005625909
2/5/2016 16:00,-0.005515927
2/5/2016 16:15,-0.00566922
2/5/2016 16:30,-0.005661679
2/5/2016 16:45,-0.005610557
2/5/2016 17:00,-0.005531834
2/5/2016 17:15,-0.00561812
2/5/2016 17:30,-0.005610557
2/5/2016 17:45,-0.005574836
2/5/2016 18:00,-0.005625909
2/5/2016 18:15,-0.005567022
2/5/2016 18:30,-0.005567022
2/5/2016 18:45,-0.00561812
2/5/2016 19:00,-0.005567022
2/5/2016 19:15,-0.00566922
2/5/2016 19:30,-0.005625909
2/5/2016 19:45,-0.005720322
2/5/2016 20:00,-0.005676985
2/5/2016 20:15,-0.00576393
2/5/2016 20:30,-0.005756653
2/5/2016 20:45,-0.005661679
2/5/2016 21:00,-0.005625909
2/5/2016 21:15,-0.005625909
2/5/2016 21:30,-0.00566922
2/5/2016 21:45,-0.005676985
2/5/2016 22:00,-0.005728063
2/5/2016 22:15,-0.005720322
2/5/2016 22:30,-0.005720322
2/5/2016 22:45,-0.005693183
2/5/2016 23:00,-0.005625909
2/5/2016 23:15,-0.005815058
2/5/2016 23:30,-0.005771427
2/5/2016 23:45,-0.005728063
2/6/2016 0:00,-0.005787082
2/6/2016 0:15,-0.005815058
2/6/2016 0:30,-0.005771427
2/6/2016 0:45,-0.00576393
2/6/2016 1:00,-0.005858949
2/6/2016 1:15,-0.005779145
2/6/2016 1:30,-0.005728063
2/6/2016 1:45,-0.005720322
2/6/2016 2:00,-0.005822534
2/6/2016 2:15,-0.005830229
2/6/2016 2:30,-0.005736026
2/6/2016 2:45,-0.005830229
2/6/2016 3:00,-0.005736026
2/6/2016 3:15,-0.005736026
2/6/2016 3:30,-0.005779145
2/6/2016 3:45,-0.005720322
2/6/2016 4:00,-0.005779145
2/6/2016 4:15,-0.005779145
2/6/2016 4:30,-0.00576393
2/6/2016 4:45,-0.005807801
2/6/2016 5:00,-0.005866187
2/6/2016 5:15,-0.005625909
2/6/2016 5:30,-0.005815058
2/6/2016 5:45,-0.005815058
2/6/2016 6:00,-0.00576393
2/6/2016 6:15,-0.005815058
2/6/2016 6:30,-0.005807801
2/6/2016 6:45,-0.005771427
2/6/2016 7:00,-0.005771427
2/6/2016 7:15,-0.005822534
2/6/2016 7:30,-0.005779145
2/6/2016 7:45,-0.005866187
2/6/2016 8:00,-0.005676985
2/6/2016 8:15,-0.005838141
2/6/2016 8:30,-0.005787082
2/6/2016 8:45,-0.005866187
2/6/2016 9:00,-0.005881315
2/6/2016 9:15,-0.005830229
2/6/2016 9:30,-0.005822534
2/6/2016 9:45,-0.005728063
2/6/2016 10:00,-0.005779145
2/6/2016 10:15,-0.005807801
2/6/2016 10:30,-0.00576393
2/6/2016 10:45,-0.005779145
2/6/2016 11:00,-0.00576393
2/6/2016 11:15,-0.005720322
2/6/2016 11:30,-0.005720322
2/6/2016 11:45,-0.005661679
2/6/2016 12:00,-0.005720322
2/6/2016 12:15,-0.00566922
2/6/2016 12:30,-0.005661679
2/6/2016 12:45,-0.00561812
2/6/2016 13:00,-0.005661679
2/6/2016 13:15,-0.005728063
2/6/2016 13:30,-0.005712804
2/6/2016 13:45,-0.005567022
2/6/2016 14:00,-0.005567022
2/6/2016 14:15,-0.005654364
2/6/2016 14:30,-0.005647274
2/6/2016 14:45,-0.00561812
2/6/2016 15:00,-0.005610557
2/6/2016 15:15,-0.005610557
2/6/2016 15:30,-0.005552081
2/6/2016 15:45,-0.005654364
2/6/2016 16:00,-0.005698436
2/6/2016 16:15,-0.005610557
2/6/2016 16:30,-0.005559437
2/6/2016 16:45,-0.005698436
2/6/2016 17:00,-0.005698436
2/6/2016 17:15,-0.005705508
2/6/2016 17:30,-0.005647274
2/6/2016 17:45,-0.005705508
2/6/2016 18:00,-0.005661679
2/6/2016 18:15,-0.005610557
2/6/2016 18:30,-0.005640411
2/6/2016 18:45,-0.005815058
2/6/2016 19:00,-0.005742768
2/6/2016 19:15,-0.005647274
2/6/2016 19:30,-0.005742768
2/6/2016 19:45,-0.005647274
2/6/2016 20:00,-0.005698436
2/6/2016 20:15,-0.005787353
2/6/2016 20:30,-0.00576393
2/6/2016 20:45,-0.005705508
2/6/2016 21:00,-0.005698436
2/6/2016 21:15,-0.005705508
2/6/2016 21:30,-0.005807801
2/6/2016 21:45,-0.005800764
2/6/2016 22:00,-0.005838547
2/6/2016 22:15,-0.00573616
2/6/2016 22:30,-0.005793947
2/6/2016 22:45,-0.005705508
2/6/2016 23:00,-0.005654364
2/6/2016 23:15,-0.005691589
